Country Name,Country Code,Region,Year,GDP_Per_Capita,GDP_Per_Capita_Growth_Annual_Pct,Female_PostSecondary_Education_Pct,Male_PostSecondary_Education_Pct,Labour_Force_Participation_Female_Pct,Labour_Force_Participation_Male_Pct,Financial_Inclusion_Female,Financial_Inclusion_Male,Maternal_Mortality_Ratio_Per_100k,Women_in_Parliament_Pct,Adult_Literacy_Rate_Female_Pct,Adult_Literacy_Rate_Male_Pct,Adult_Literacy_Rate_Combined_Pct,Gender_Discrimination_Law,Gender_Discrimination_Law_Binary,Maternity_Leave_Days,Paternity_Leave_Days,Shared_Parental_Leave_Days,Youth_Not_In_Edu_Employment_Training_Female_Pct,Youth_Not_In_Edu_Employment_Training_Male_Pct,Youth_Not_In_Edu_Employment_Training_Total_Pct,Unemployment_Female_Pct,Unemployment_Male_Pct,Unemployment_Total_Pct
Spain,ESP,Europe & Central Asia,2017,28381.34256,2.646170611,32.1033062,31.11016691,52.281,64.109,97,99,3,39.14285714,NA,NA,NA,Yes,1,112,15,0,11.658,12.62,12.151,19.04,15.667,17.224
Spain,ESP,Europe & Central Asia,2018,30602.42129,1.93406292,31.47999954,30.81999969,51.872,63.698,97,99,3,39.14285714,97.97000122,98.93000031,98.4400024414062,Yes,1,112,30,0,11.191,12.458,11.841,17.036,13.729,15.255
Spain,ESP,Europe & Central Asia,2019,29786.52457,1.233037412,33.47300996,32.36771263,52.039,63.507,97,99,3,44,NA,NA,NA,Yes,1,112,30,0,11.188,11.96,11.584,16.01,12.46,14.104
Spain,ESP,Europe & Central Asia,2020,27233.94265,-11.39312905,34.09999847,32.93999863,50.922,62.168,97,99,4,44,98.19000244,99.02999878,98.5899963378906,Yes,1,112,56,0,12.198,15.086,13.682,17.446,13.882,15.532
Spain,ESP,Europe & Central Asia,2021,30799.47759,6.493367388,35.86280706,34.38309383,52.392,62.739,97,99,4,43.42857143,99.58999634,99.80999756,99.6999969482422,Yes,1,112,84,0,9.735,13.137,11.484,16.733,13.065,14.781
Spain,ESP,Europe & Central Asia,2022,30270.2687,5.418773892,35.62448393,33.82796625,52.567,63.189,97,99,4,42.97994269,NA,NA,NA,Yes,1,112,112,0,9.034,9.069,9.052,14.781,11.286,12.917
Spain,ESP,Europe & Central Asia,2023,33509.0128,1.482561028,37.31353181,34.70687389,52.842,62.815,97,99,3,44.28571429,NA,NA,NA,Yes,1,112,112,0,9.084,10.675,9.903,13.882,10.672,12.179
Spain,ESP,Europe & Central Asia,2024,35297.0095,2.179654085,NA,NA,52.598,62.406,97,99,NA,44.28571429,NA,NA,NA,Yes,1,112,112,0,9.085,10.679,9.905,13.088,9.892,11.394
Sri Lanka,LKA,South Asia,2015,4057.715835,3.251852308,NA,NA,35.33,73.716,89,89,22,4.888888889,91.75962446,93.59609109,92.5661321359863,No,0,84,0,0,35.653,17.615,26.63,7.445,2.986,4.519
Sri Lanka,LKA,South Asia,2016,4149.191908,3.869796499,NA,3.834916794,35.252,73.933,89,89,22,5.777777778,91.48999786,93.45999908,92.3899993896484,No,0,84,0,0,35.918,18.333,27.09,6.836,2.889,4.242
Sri Lanka,LKA,South Asia,2017,4398.888281,5.249829351,4.107894617,4.085080848,36.093,73.583,89,89,21,5.777777778,90.97000122,92.98000336,91.9000015258789,No,0,84,0,0,32.564,16.987,24.722,6.321,2.824,4.046
Sri Lanka,LKA,South Asia,2018,4358.560959,1.28556703,4.512779558,3.911756454,33.105,72.113,89,89,21,5.777777778,90.80000305,92.76999664,91.7099990844727,No,0,84,0,0,31.308,17.188,24.184,6.966,2.986,4.318
Sri Lanka,LKA,South Asia,2019,4081.947727,-0.829146715,4.798518211,4.191876127,34.051,72.195,89,89,20,5.333333333,91.58000183,93.02999878,92.25,No,0,84,0,0,29.166,13.426,21.213,7.331,3.294,4.67
Sri Lanka,LKA,South Asia,2020,3847.601377,-5.129262346,5.084379318,4.147982668,31.663,71.145,89,89,23,5.381165919,91.59999847,93.27999878,92.379997253418,No,0,84,0,0,27.715,15.449,21.512,8.251,3.955,5.364
Sri Lanka,LKA,South Asia,2021,3996.9624,3.092781969,5.323585587,4.677505408,31.329,70.141,89,89,34,5.381165919,91.63999939,93.33999634,92.4300003051758,No,0,84,0,0,24.396,14.478,19.378,7.698,3.649,4.981
Sri Lanka,LKA,South Asia,2022,3342.636503,-7.453618881,5.45829236,4.690552115,31.604,69.622,89,89,22,5.333333333,91.76000214,93.33999634,92.4899978637695,No,0,84,0,0,22.541,13.668,18.051,6.268,3.661,4.528
Sri Lanka,LKA,South Asia,2023,3798.890166,-1.691626024,NA,NA,31.619,69.836,89,89,18,5.333333333,91.97000122,93.44999695,92.6600036621094,No,0,84,0,0,22.686,13.66,18.119,9.396,4.307,5.997
Sri Lanka,LKA,South Asia,2024,4515.567873,5.588480901,NA,NA,31.567,69.698,89,89,NA,10,NA,NA,NA,No,0,84,0,0,22.844,13.739,18.238,7.978,3.513,4.996
St. Kitts and Nevis,KNA,Latin America & Caribbean,2015,20328.80035,0.698412468,NA,NA,NA,NA,NA,NA,76,13.33333333,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,Latin America & Caribbean,2016,21387.54155,3.959196925,NA,NA,NA,NA,NA,NA,75,13.33333333,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,Latin America & Caribbean,2017,22464.98996,0.274193507,NA,NA,NA,NA,NA,NA,74,13.33333333,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,Latin America & Caribbean,2018,22901.38164,2.094662072,NA,NA,NA,NA,NA,NA,78,13.33333333,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,Latin America & Caribbean,2019,23595.49232,3.061021794,NA,NA,NA,NA,NA,NA,74,13.33333333,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,Latin America & Caribbean,2020,18859.01904,-15.15370814,NA,NA,NA,NA,NA,NA,80,25,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,Latin America & Caribbean,2021,18361.14497,0.597261391,NA,NA,NA,NA,NA,NA,111,25,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,Latin America & Caribbean,2022,20985.01122,10.46997026,NA,NA,NA,NA,NA,NA,99,31.25,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,Latin America & Caribbean,2023,22600.45023,4.219226706,NA,NA,NA,NA,NA,NA,74,31.25,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,Latin America & Caribbean,2024,22771.41689,0.982866431,NA,NA,NA,NA,NA,NA,NA,31.25,NA,NA,NA,No,0,91,0,0,NA,NA,NA,NA,NA,NA
St. Lucia,LCA,Latin America & Caribbean,2015,10334.98608,-0.337052868,NA,NA,63.495,75.244,NA,NA,46,16.66666667,NA,NA,NA,Yes,1,91,0,0,33.875,37.652,35.804,22.78,19.202,20.858
St. Lucia,LCA,Latin America & Caribbean,2016,10638.12694,2.991539674,NA,NA,63.595,75.212,NA,NA,46,16.66666667,NA,NA,NA,Yes,1,91,0,0,32.939,36.817,34.916,21.922,18.213,19.933
St. Lucia,LCA,Latin America & Caribbean,2017,11333.11238,2.971798822,NA,NA,63.694,75.178,NA,NA,43,16.66666667,NA,NA,NA,Yes,1,91,0,0,32.334,36.124,34.265,21.196,17.349,19.136
St. Lucia,LCA,Latin America & Caribbean,2018,11642.69847,2.494451868,NA,NA,63.882,76.029,NA,NA,41,16.66666667,NA,NA,NA,Yes,1,91,0,0,31.153,34.023,32.614,21.179,17.735,19.329
St. Lucia,LCA,Latin America & Caribbean,2019,11794.05972,-1.06027192,17.57999992,13,64.312,73.407,NA,NA,43,16.66666667,NA,NA,NA,Yes,1,91,0,0,27.777,32.741,30.302,17.277,14.116,15.613
St. Lucia,LCA,Latin America & Caribbean,2020,8411.074749,-24.61140921,NA,NA,49.332,58.276,NA,NA,43,16.66666667,NA,NA,NA,Yes,1,91,0,0,41.489,45.669,43.614,27.906,22.887,25.224
St. Lucia,LCA,Latin America & Caribbean,2021,10459.13212,11.42874925,NA,NA,60.375,70.79,NA,NA,94,11.11111111,NA,NA,NA,Yes,1,91,0,0,39.415,42.21,40.836,22.934,18.384,20.514
St. Lucia,LCA,Latin America & Caribbean,2022,13103.82431,20.21403647,NA,NA,62.68,75.854,NA,NA,48,11.11111111,NA,NA,NA,Yes,1,91,0,0,23.95,30.7,27.384,17.832,14.312,15.934
St. Lucia,LCA,Latin America & Caribbean,2023,13554.76848,1.922553759,NA,NA,63.026,75.713,NA,NA,44,11.11111111,NA,NA,NA,Yes,1,91,0,0,30.674,38.115,34.463,12.185,10.15,11.092
St. Lucia,LCA,Latin America & Caribbean,2024,14181.63034,3.626448962,NA,NA,62.868,75.584,NA,NA,NA,11.11111111,NA,NA,NA,Yes,1,91,0,0,30.599,37.966,34.359,11.963,10.034,10.928
St. Martin (French part),MAF,Latin America & Caribbean,2015,NA,1.218924777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Latin America & Caribbean,2016,NA,5.54794889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Latin America & Caribbean,2017,NA,-7.155852009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Latin America & Caribbean,2018,NA,-5.892364166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Latin America & Caribbean,2019,19033.05949,11.92337033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Latin America & Caribbean,2020,NA,-5.670344711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Latin America & Caribbean,2021,21668.37409,11.28972296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Latin America & Caribbean,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Latin America & Caribbean,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,Latin America & Caribbean,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2015,7353.735561,3.335707171,NA,NA,53.76,75.627,NA,NA,59,13.04347826,NA,NA,NA,No,0,91,0,0,33.182,25.549,29.195,16.949,20.604,19.141
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2016,7656.900429,4.744274537,NA,NA,54.288,75.488,NA,NA,52,13.04347826,NA,NA,NA,No,0,91,0,0,32.823,25.543,29.02,16.865,20.49,19.028
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2017,7988.04445,2.107470818,3.420000076,3.660000086,54.555,75.393,NA,NA,58,13.04347826,NA,NA,NA,No,0,91,0,0,32.519,25.287,28.738,16.852,20.472,19.006
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2018,8428.126772,3.900316717,NA,NA,54.965,75.281,NA,NA,56,13.04347826,NA,NA,NA,No,0,91,0,0,31.909,25.006,28.299,16.842,20.458,18.984
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2019,8740.594252,1.401936571,NA,NA,55.126,75.224,NA,NA,58,13.04347826,NA,NA,NA,No,0,91,0,0,31.384,25.246,28.176,17.056,20.743,19.235
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2020,8351.20324,-3.676188032,NA,NA,53.716,73.519,NA,NA,57,18.18181818,NA,NA,NA,No,0,91,0,0,33.309,28.278,30.683,18.056,22.422,20.636
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2021,8641.27904,2.773421663,NA,NA,54.308,73.672,NA,NA,105,18.18181818,NA,NA,NA,No,0,91,0,0,31.8,26.699,29.14,17.94,22.028,20.341
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2022,9693.558678,3.914128696,NA,NA,55.32,75.356,NA,NA,56,18.18181818,NA,NA,NA,No,0,91,0,0,30.653,25.522,27.979,17.268,20.926,19.417
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2023,10582.36567,6.077931115,NA,NA,55.686,75.519,NA,NA,56,18.18181818,NA,NA,NA,No,0,91,0,0,30.02,24.516,27.158,16.567,19.993,18.574
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,2024,11501.22652,4.793047802,NA,NA,55.812,75.51,NA,NA,NA,21.73913043,NA,NA,NA,No,0,91,0,0,29.659,23.739,26.59,16.121,19.433,18.056
Sudan,SDN,Sub-Saharan Africa,2015,1292.379639,-1.148102931,NA,NA,23.346,66.83,10,20,298,30.51643192,NA,NA,NA,No,0,56,0,0,52.039,24.668,38.316,25.302,10.35,14.347
Sudan,SDN,Sub-Saharan Africa,2016,1033.215942,0.369473162,NA,NA,22.112,65.835,10,20,288,30.51643192,NA,NA,NA,No,0,56,0,0,53.632,25.849,39.68,24.121,9.917,13.606
Sudan,SDN,Sub-Saharan Africa,2017,966.5056763,-2.719874524,NA,NA,20.937,64.796,10,20,277,30.51643192,NA,NA,NA,No,0,56,0,0,55.264,27.08,41.098,23.068,9.54,12.953
Sudan,SDN,Sub-Saharan Africa,2018,731.0274658,-6.01716756,NA,NA,19.786,63.88,10,20,268,30.51643192,NA,NA,NA,No,0,56,0,0,56.895,28.285,42.508,22.013,9.163,12.303
